Ship Mode,Sub-Category,Quantity,Discount_Category,Sales_Log,Order_Year,Order_Month,Order_DayOfWeek,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
1,3,-0.35826899172370946,1,1.8219653112851208,2016,11,3,0,0,0,0,1,1,0
1,2,0.5930527636053644,0,2.7536607123542622,2016,11,3,0,0,0,0,1,1,0
0,3,1.5443745189344384,3,2.2120037147628073,2014,3,0,0,0,0,0,0,1,0
0,9,-0.8339298693882464,1,4.394251604296451,2014,3,0,0,0,0,0,0,0,1
0,4,-0.8339298693882464,0,2.972463646614637,2015,9,4,0,1,0,0,1,1,0
0,5,-0.8339298693882464,1,3.2347491740244907,2015,11,5,1,0,1,0,0,1,0
3,4,0.1173918859408275,0,5.281374645817724,2017,5,4,0,0,0,1,0,1,0
1,9,0.5930527636053644,1,5.989963420981715,2015,1,5,0,0,0,0,0,0,1
1,2,-0.35826899172370946,1,2.086417155416261,2015,1,5,0,0,0,0,0,1,0
1,12,2.4956962742635125,2,7.2103734504848935,2015,1,5,0,0,0,0,0,0,0
2,4,0.5930527636053644,0,3.3105430133940246,2015,9,1,0,0,0,0,1,1,0
2,10,1.0687136412699014,0,3.7584055167625467,2015,9,1,0,0,0,0,1,1,0
0,3,2.4956962742635125,3,4.613594600747986,2016,4,6,0,0,1,0,0,1,0
1,11,-0.8339298693882464,0,6.552479355957112,2016,12,0,0,0,0,1,0,0,1
1,10,2.4956962742635125,0,6.373012575155999,2016,12,0,0,0,0,1,0,1,0
0,3,-0.8339298693882464,0,3.8062179465311696,2015,5,4,0,0,0,0,0,1,0
0,11,-0.35826899172370946,0,5.937457046276627,2015,5,4,0,0,0,0,0,0,1
0,7,-0.35826899172370946,0,4.827993686091376,2015,5,4,0,0,0,0,0,0,0
2,11,-0.8339298693882464,0,5.97375871998905,2017,9,4,0,0,1,0,0,0,1
0,9,-0.35826899172370946,1,5.9531809946823735,2017,11,3,0,0,0,1,0,0,1
0,14,1.5443745189344384,2,7.485874250863031,2017,11,3,0,0,0,1,0,0,0
0,2,0.5930527636053644,0,3.109060958860994,2017,1,6,0,1,0,0,1,1,0
0,16,-1.3095907470527834,0,6.311716660167896,2014,8,4,0,1,0,0,0,0,1
0,8,-0.35826899172370946,1,5.127143443356146,2014,8,4,0,1,0,0,0,1,0
0,5,-0.35826899172370946,0,3.672241812960913,2014,8,4,0,1,0,0,0,1,0
0,7,1.0687136412699014,0,4.00514898341763,2014,8,4,0,1,0,0,0,0,0
0,11,-0.8339298693882464,0,5.7070438173585725,2014,8,4,0,1,0,0,0,0,1
3,10,0.1173918859408275,0,4.155753190350744,2015,11,3,0,0,0,0,1,1,0
1,3,-0.8339298693882464,1,2.7016296332992873,2017,4,1,0,0,0,0,1,1,0
1,14,0.5930527636053644,2,6.613518437559682,2014,4,6,0,0,0,0,0,0,0
1,10,0.5930527636053644,1,3.8251570724064843,2014,4,6,0,0,0,0,0,1,0
1,14,-0.8339298693882464,2,5.997918674347781,2014,4,6,0,0,0,0,0,0,0
0,3,-0.35826899172370946,0,2.9569914452375605,2017,11,5,0,1,0,0,0,1,0
0,12,-0.35826899172370946,1,5.8874891827960525,2017,11,5,0,0,0,0,1,0,0
0,10,-1.3095907470527834,0,2.4406063908914204,2017,11,5,0,0,0,0,1,1,0
3,4,0.1173918859408275,1,3.0789698721240466,2015,12,4,0,1,1,0,0,1,0
0,9,0.1173918859408275,1,3.588174749992304,2016,9,3,0,0,0,1,0,0,1
0,4,-0.35826899172370946,1,4.185159806437891,2016,9,3,0,0,0,1,0,1,0
1,4,0.1173918859408275,0,4.668332760945732,2016,6,0,1,0,1,0,0,1,0
0,3,-0.8339298693882464,3,1.9157454490090462,2015,6,4,0,1,0,0,0,1,0
0,11,1.5443745189344384,2,6.146667530212742,2015,3,3,1,0,1,0,0,0,1
0,9,-1.3095907470527834,1,2.425864109154217,2015,3,3,1,0,1,0,0,0,1
0,3,-0.35826899172370946,3,1.2686363176516582,2015,3,3,1,0,1,0,0,1,0
2,4,-0.8339298693882464,1,2.193662685769859,2017,8,4,1,0,0,0,1,1,0
2,5,-1.3095907470527834,1,2.2807483983848713,2017,8,4,1,0,0,0,1,1,0
0,0,-0.35826899172370946,1,1.3922764327974382,2017,12,5,0,0,0,0,1,1,0
0,10,-0.35826899172370946,0,3.9598603348423063,2015,5,5,1,0,1,0,0,1,0
0,8,0.1173918859408275,3,2.7091162992842075,2014,12,5,0,0,0,0,0,1,0
0,14,0.5930527636053644,2,5.37504689940671,2014,12,5,0,0,0,0,0,0,0
0,11,0.1173918859408275,1,3.584629432740137,2014,12,5,0,0,0,0,0,0,1
0,7,-0.35826899172370946,3,2.4660635619865205,2014,12,5,0,0,0,0,0,0,0
0,3,-0.8339298693882464,3,1.7227665977411035,2014,12,5,0,0,0,0,0,1,0
0,10,-0.8339298693882464,1,3.588174749992304,2014,12,5,0,0,0,0,0,1,0
0,3,-0.35826899172370946,1,3.003303539050309,2015,8,4,0,1,0,0,1,1,0
3,2,-0.8339298693882464,1,1.6952485688472114,2014,3,0,0,0,0,0,0,1,0
3,4,-1.3095907470527834,1,1.8219653112851208,2014,3,0,0,0,0,0,0,1,0
3,4,-0.35826899172370946,1,2.8065069404432417,2014,3,0,0,0,0,0,0,1,0
1,4,1.0687136412699014,1,3.7143522500869675,2015,3,3,0,0,1,0,0,1,0
1,9,-0.35826899172370946,1,2.8778492328972742,2015,3,3,0,0,1,0,0,0,1
0,13,0.1173918859408275,1,5.232732965335192,2014,12,6,0,0,0,1,0,0,0
0,9,0.1173918859408275,0,4.210051369934071,2015,9,5,1,0,0,1,0,0,1
2,2,2.4956962742635125,1,3.7623157721871188,2017,4,1,0,1,0,1,0,1,0
2,2,0.5930527636053644,1,4.232946411659729,2017,4,1,0,1,0,1,0,1,0
0,5,1.0687136412699014,1,3.979905927816107,2014,10,5,1,0,1,0,0,1,0
0,10,1.0687136412699014,1,5.2359737681375345,2014,10,5,1,0,1,0,0,1,0
0,4,0.1173918859408275,1,2.402249416106991,2014,10,5,1,0,1,0,0,1,0
3,7,2.4956962742635125,3,2.917554492489967,2015,11,4,0,0,0,0,0,0,0
1,4,-0.35826899172370946,1,2.8065069404432417,2016,1,6,0,0,0,0,0,1,0
0,3,-0.35826899172370946,1,2.4660635619865205,2016,11,3,0,0,0,0,1,1,0
0,1,-1.3095907470527834,1,1.4595448228594834,2017,7,1,0,0,1,0,0,1,0
0,10,-1.3095907470527834,0,3.5967641652061304,2017,11,5,0,0,1,0,0,1,0
0,0,-0.35826899172370946,0,3.56784112573688,2015,9,5,0,0,1,0,0,1,0
0,15,1.5443745189344384,0,6.447194921363696,2015,9,5,0,0,1,0,0,0,1
0,3,2.4956962742635125,1,4.3827263897881545,2015,9,5,0,0,1,0,0,1,0
0,10,0.5930527636053644,0,5.453396186948117,2014,4,4,1,0,0,1,0,1,0
0,9,-0.8339298693882464,0,4.6149224774307696,2014,4,4,1,0,0,1,0,0,1
0,4,-0.35826899172370946,0,3.017493765335504,2014,4,4,1,0,0,1,0,1,0
0,4,-0.8339298693882464,0,2.6361960973342264,2014,4,4,1,0,0,1,0,1,0
3,14,2.4956962742635125,2,6.142665165494115,2014,9,6,0,0,1,0,0,0,0
3,5,1.5443745189344384,0,4.240751047315928,2014,9,6,0,0,1,0,0,1,0
3,15,0.1173918859408275,0,7.937717494544073,2014,9,6,0,0,1,0,0,0,1
3,8,-0.8339298693882464,0,6.4007556600496756,2014,9,6,0,0,1,0,0,1,0
3,11,-1.3095907470527834,0,2.8898160479624417,2014,9,6,0,0,1,0,0,0,1
3,11,-0.35826899172370946,0,5.666322876495819,2014,9,6,0,0,1,0,0,0,1
3,4,2.4956962742635125,0,3.8247206770253497,2014,9,6,0,0,1,0,0,1,0
0,7,2.0200353965989755,0,4.6261485923732835,2017,12,4,1,0,0,0,1,0,0
0,11,-0.35826899172370946,1,4.691127674498962,2015,6,6,0,0,0,1,0,0,1
0,8,1.5443745189344384,0,4.089834406744215,2017,11,6,0,1,1,0,0,1,0
0,3,0.1173918859408275,1,4.546947676787669,2017,11,6,0,1,1,0,0,1,0
0,0,0.5930527636053644,0,2.89314568477889,2016,10,6,0,1,0,0,1,1,0
0,3,-0.8339298693882464,1,2.207834756448235,2015,12,0,0,0,0,0,1,1,0
0,7,0.1173918859408275,0,3.445533195482207,2016,11,6,1,0,0,0,0,0,0
0,5,-0.35826899172370946,0,3.1921210875593813,2017,9,4,0,0,1,0,0,1,0
0,4,0.5930527636053644,0,3.96176509732296,2017,9,4,0,0,1,0,0,1,0
0,9,-0.8339298693882464,0,4.794963757620747,2015,11,6,0,0,0,0,1,0,1
0,13,1.0687136412699014,1,7.184243938273986,2016,4,4,0,0,1,0,0,0,0
0,6,2.0200353965989755,0,4.171922696867475,2016,4,4,0,0,1,0,0,1,0
0,3,-1.3095907470527834,1,1.5243156590172655,2016,4,4,0,0,1,0,0,1,0
0,7,-0.8339298693882464,0,4.468892167695464,2017,2,3,0,0,0,0,1,0,0
0,10,0.1173918859408275,0,4.941928096086465,2017,2,3,0,0,0,0,1,1,0
0,8,0.1173918859408275,0,3.86702563949741,2017,2,3,0,0,0,0,1,1,0
0,7,0.1173918859408275,1,2.2559126847956152,2017,12,6,0,1,0,0,1,0,0
0,13,-0.35826899172370946,1,6.737412884659054,2017,12,6,0,1,0,0,1,0,0
3,11,-0.35826899172370946,0,7.103198699654068,2014,6,5,0,0,1,0,0,0,1
1,10,-0.8339298693882464,0,4.23091300500412,2017,3,0,1,0,0,0,1,1,0
2,10,0.5930527636053644,0,3.711130063048756,2017,9,0,1,0,0,0,1,1,0
0,3,-1.3095907470527834,1,1.3050843056943475,2014,6,0,0,0,1,0,0,1,0
0,2,-0.35826899172370946,0,2.028148247292285,2014,6,0,0,0,1,0,0,1,0
2,3,0.1173918859408275,0,3.380994674344636,2015,8,4,0,0,0,0,0,1,0
2,7,-0.35826899172370946,0,5.3656956018779844,2015,8,4,0,0,0,0,0,0,0
1,11,-0.8339298693882464,1,6.910335946194185,2017,6,4,0,1,0,0,0,0,1
1,13,-0.35826899172370946,2,6.345738110037934,2017,6,4,0,1,0,0,0,0,0
1,7,-0.8339298693882464,3,2.7228731299938485,2017,6,4,0,1,0,0,0,0,0
1,11,-0.8339298693882464,1,4.668933406657911,2015,10,0,1,0,0,0,1,0,1
1,11,-0.8339298693882464,1,4.24448722065182,2015,10,0,1,0,0,0,1,0,1
0,12,2.0200353965989755,0,7.221718944827807,2014,7,2,1,0,0,0,1,0,0
1,13,-0.8339298693882464,0,5.713600783593539,2016,11,4,0,0,0,0,0,0,0
0,13,-0.35826899172370946,1,5.1437199202688415,2015,7,0,0,0,0,0,1,0,0
0,2,-0.8339298693882464,0,1.589235205116581,2014,11,0,0,0,0,0,0,1,0
0,4,-0.35826899172370946,0,2.6275629501895237,2014,11,0,0,0,0,0,0,1,0
0,4,-0.35826899172370946,0,2.8237570088141806,2014,11,0,0,0,0,0,0,1,0
0,13,-0.35826899172370946,0,6.3367195308171205,2014,11,0,0,0,0,0,0,0,0
0,10,-0.35826899172370946,0,4.157945143631696,2014,11,0,0,0,0,0,0,1,0
0,10,-0.35826899172370946,0,6.284898794037626,2014,11,0,0,0,0,0,0,1,0
1,13,0.5930527636053644,0,8.162202542541603,2016,5,4,1,0,0,0,0,0,0
1,4,-0.35826899172370946,0,4.977560986366827,2016,5,4,1,0,0,0,0,1,0
1,4,-0.35826899172370946,0,5.754317148030249,2016,5,4,1,0,0,0,0,1,0
2,2,-1.3095907470527834,1,1.4834210718506133,2015,3,6,1,0,0,0,1,1,0
0,3,-0.8339298693882464,3,1.1223288152854258,2017,10,3,0,0,0,0,0,1,0
0,12,-0.35826899172370946,2,5.797270389082424,2017,10,3,0,0,0,0,0,0,0
2,3,-0.8339298693882464,1,3.993566125381541,2016,11,5,0,0,0,0,1,1,0
0,3,-0.35826899172370946,1,1.7904252462149184,2016,12,0,1,0,1,0,0,1,0
0,7,-0.8339298693882464,0,3.6553226705850936,2015,4,0,1,0,0,0,1,0,0
0,11,-0.8339298693882464,1,5.559049530633219,2015,4,0,1,0,0,0,1,0,1
0,8,-0.8339298693882464,0,4.341725337900356,2015,4,0,1,0,0,0,1,1,0
2,4,1.5443745189344384,0,3.836437018471551,2017,9,1,1,0,1,0,0,1,0
2,3,-0.35826899172370946,0,3.845455761156033,2017,9,1,1,0,1,0,0,1,0
2,10,-0.35826899172370946,0,3.720620339897999,2017,9,6,0,0,0,1,0,1,0
2,3,1.5443745189344384,0,3.6816030451431603,2017,9,6,0,0,0,1,0,1,0
0,10,1.0687136412699014,1,7.497003098100546,2015,10,5,0,0,0,1,0,1,0
0,11,2.0200353965989755,2,6.619742485181413,2015,11,4,0,1,1,0,0,0,1
0,9,0.1173918859408275,0,5.303105883279834,2015,9,6,0,0,0,0,0,0,1
0,13,1.5443745189344384,0,7.324621809814744,2015,9,6,0,0,0,0,0,0,0
0,9,1.0687136412699014,1,5.129614650912074,2017,11,1,0,0,0,0,0,0,1
0,2,-0.8339298693882464,1,3.829510583853682,2017,11,1,0,0,0,0,0,1,0
0,5,-0.8339298693882464,0,3.184698373066614,2017,5,4,0,0,0,0,1,1,0
1,7,0.5930527636053644,0,5.987958407778694,2014,11,4,1,0,0,1,0,0,0
1,4,1.5443745189344384,0,4.465448242812954,2014,11,4,1,0,0,1,0,1,0
1,2,0.1173918859408275,0,2.647592232065096,2014,11,4,1,0,0,1,0,1,0
1,3,-0.35826899172370946,0,3.842887266593284,2014,11,4,1,0,0,1,0,1,0
0,5,-0.35826899172370946,0,5.0697214782220925,2014,5,5,0,0,0,0,1,1,0
0,11,0.5930527636053644,1,3.7977338590260183,2014,5,5,0,0,0,0,1,0,1
0,6,-0.35826899172370946,1,8.276667441204266,2016,3,3,0,0,0,0,0,1,0
0,0,-1.3095907470527834,1,1.1951338556587316,2016,3,3,0,0,0,0,0,1,0
0,11,-0.35826899172370946,1,6.070682299214611,2016,3,3,0,0,0,0,0,0,1
0,9,1.5443745189344384,1,3.7546671946519394,2016,3,3,0,0,0,0,0,0,1
0,7,1.5443745189344384,0,4.656148430752721,2015,8,5,0,0,0,0,1,0,0
0,10,-0.35826899172370946,0,4.26633516017769,2015,8,5,0,0,0,0,1,1,0
0,2,-0.8339298693882464,0,2.3282528397426234,2015,9,5,0,0,1,0,0,1,0
0,10,-0.8339298693882464,0,4.672641901103104,2015,9,5,0,0,1,0,0,1,0
0,0,-1.3095907470527834,0,0.8064758658669484,2015,9,5,0,0,1,0,0,1,0
0,1,-0.8339298693882464,0,3.077312260546414,2015,9,5,0,0,1,0,0,1,0
0,4,0.5930527636053644,0,3.3978584803966405,2015,9,5,0,0,1,0,0,1,0
0,5,-1.3095907470527834,0,3.3386125064705343,2015,9,5,0,0,1,0,0,1,0
0,10,-0.35826899172370946,0,6.144571825638524,2015,1,0,1,0,1,0,0,1,0
1,10,-0.35826899172370946,0,3.627801604605346,2015,5,1,0,0,1,0,0,1,0
3,10,-0.35826899172370946,0,3.9598603348423063,2016,9,0,0,0,0,0,1,1,0
3,1,-0.35826899172370946,0,2.178155014615869,2016,9,0,0,0,0,0,1,1,0
3,2,0.5930527636053644,0,3.594568774642695,2016,9,0,0,0,0,0,1,1,0
3,4,0.5930527636053644,0,3.4307561839036995,2016,9,0,0,0,0,0,1,1,0
0,5,-0.8339298693882464,0,2.916689066213538,2017,9,5,0,0,0,0,0,1,0
1,4,-0.35826899172370946,0,4.383775105207999,2017,4,5,1,0,0,0,1,1,0
0,2,0.5930527636053644,0,2.2407096892759584,2017,6,5,1,0,1,0,0,1,0
3,13,1.5443745189344384,0,6.213127002140394,2017,9,4,0,0,0,0,0,0,0
0,12,-0.35826899172370946,0,5.3656956018779844,2014,6,5,0,1,0,0,0,0,0
1,8,1.5443745189344384,0,6.562246334027572,2017,5,3,0,1,0,0,0,1,0
1,11,0.5930527636053644,0,4.753159063701541,2017,5,3,0,1,0,0,0,0,1
1,3,1.5443745189344384,0,3.7884985191426486,2017,5,3,0,1,0,0,0,1,0
1,4,-0.35826899172370946,0,5.120625078137745,2017,9,1,0,0,0,0,1,1,0
0,3,0.5930527636053644,1,3.6259396543400624,2016,6,1,0,0,1,0,0,1,0
0,3,1.0687136412699014,1,5.231878373991466,2016,6,1,0,0,1,0,0,1,0
0,12,-0.8339298693882464,1,5.8709001470412145,2016,6,1,0,0,1,0,0,0,0
0,4,-0.8339298693882464,0,4.418599614904722,2014,11,2,0,1,0,0,1,1,0
1,3,-0.8339298693882464,1,2.748808193574378,2017,3,6,0,0,0,0,1,1,0
1,14,0.5930527636053644,1,6.548448302855056,2017,3,6,0,0,0,0,1,0,0
1,7,-1.3095907470527834,0,3.4635460067266908,2017,3,6,0,0,0,0,1,0,0
1,3,1.5443745189344384,1,3.3497637265473057,2017,3,6,0,0,0,0,1,1,0
0,13,1.0687136412699014,0,6.407440884841794,2014,10,5,1,0,0,1,0,0,0
2,14,-1.3095907470527834,1,5.351896047449266,2017,8,1,0,0,0,0,1,0,0
2,8,-0.35826899172370946,0,4.024637149797281,2016,11,5,1,0,0,0,0,1,0
0,7,-0.35826899172370946,0,5.10727791913436,2014,9,5,0,0,1,0,0,0,0
0,12,-0.35826899172370946,0,5.896989018885097,2014,9,5,0,0,1,0,0,0,0
0,9,-0.8339298693882464,0,4.110545941560109,2014,9,5,0,0,1,0,0,0,1
0,10,-0.35826899172370946,0,5.810961336120811,2016,9,6,0,0,0,0,1,1,0
0,3,-0.8339298693882464,1,3.710445232028497,2016,9,6,0,0,0,0,1,1,0
1,6,-0.8339298693882464,0,2.6864860231863696,2016,9,4,1,0,0,0,1,1,0
0,3,-0.35826899172370946,3,1.4627923320926155,2017,8,4,1,0,0,0,0,1,0
2,3,-1.3095907470527834,0,2.437115985951652,2016,7,0,0,1,0,1,0,1,0
1,14,-0.8339298693882464,1,4.923362064644444,2016,8,1,1,0,0,0,1,0,0
1,11,-0.35826899172370946,1,5.812864058544444,2016,8,1,1,0,0,0,1,0,1
1,3,-0.8339298693882464,1,2.6059436448308344,2016,8,1,1,0,0,0,1,1,0
0,8,2.0200353965989755,3,3.080441001480945,2015,5,3,0,0,0,0,0,1,0
1,9,-0.35826899172370946,0,3.7954891891721947,2017,11,4,0,0,0,0,1,0,1
0,0,0.1173918859408275,1,2.608303527931925,2015,4,3,1,0,1,0,0,1,0
0,9,0.5930527636053644,0,5.525253716100942,2016,12,0,0,0,0,1,0,0,1
0,4,0.1173918859408275,0,3.9144201300278674,2016,12,0,0,0,0,1,0,1,0
2,8,-0.35826899172370946,0,5.21444650751089,2015,10,4,0,0,0,1,0,1,0
1,3,-0.8339298693882464,1,4.688113298801767,2014,3,4,0,1,0,0,1,1,0
1,13,-0.8339298693882464,2,4.608883283899974,2015,3,3,1,0,1,0,0,0,0
1,7,-0.8339298693882464,1,3.542928398629632,2015,3,3,1,0,1,0,0,0,0
0,4,-0.8339298693882464,0,2.4475508632442313,2016,8,0,0,0,0,0,0,1,0
0,4,1.0687136412699014,0,3.6858749450936377,2017,1,1,0,0,0,0,1,1,0
2,4,0.5930527636053644,0,3.5890591188317256,2017,10,0,0,0,0,0,1,1,0
0,4,-0.35826899172370946,1,3.8400542819110544,2017,10,4,0,1,1,0,0,1,0
2,11,-0.35826899172370946,1,5.287135077145467,2014,9,6,0,1,0,0,0,0,1
2,3,-0.8339298693882464,3,1.366091653802371,2014,9,6,0,1,0,0,0,1,0
2,14,-1.3095907470527834,2,5.307252330605616,2014,9,6,0,1,0,0,0,0,0
2,9,0.1173918859408275,1,3.8646797939176256,2014,9,6,0,1,0,0,0,0,1
2,2,-0.35826899172370946,1,3.1295636211875117,2014,9,6,0,1,0,0,0,1,0
2,4,-0.8339298693882464,0,2.546315277916644,2017,9,5,1,0,0,0,1,1,0
2,4,-0.35826899172370946,0,5.129543622299351,2017,9,5,1,0,0,0,1,1,0
2,8,-1.3095907470527834,0,1.5871923034867808,2017,9,5,1,0,0,0,1,1,0
0,15,0.1173918859408275,0,3.97855952922839,2017,11,3,0,1,1,0,0,0,1
3,7,0.1173918859408275,0,3.507357577490546,2017,9,0,0,0,0,0,1,0,0
3,8,0.5930527636053644,0,6.01028630134857,2017,9,0,0,0,0,0,1,1,0
3,7,0.1173918859408275,0,3.3645333972905638,2017,1,0,1,0,0,0,1,0,0
3,14,1.5443745189344384,1,5.993143137486538,2017,1,0,1,0,0,0,1,0,0
2,3,0.1173918859408275,3,1.5568806616954243,2016,11,5,0,1,0,1,0,1,0
1,13,-0.35826899172370946,0,6.5739594575643325,2015,11,5,0,0,1,0,0,0,0
0,9,0.1173918859408275,0,5.080161356744866,2017,12,3,1,0,0,1,0,0,1
0,9,0.5930527636053644,0,3.82319179172153,2017,12,3,1,0,0,1,0,0,1
0,13,1.0687136412699014,2,5.832222595389875,2014,9,5,0,1,0,0,0,0,0
0,4,0.1173918859408275,0,4.668332760945732,2014,12,6,0,0,0,1,0,1,0
0,9,-1.3095907470527834,0,2.6727683869575705,2017,9,3,0,0,0,0,0,0,1
0,10,-0.8339298693882464,0,4.460375601084858,2017,10,5,0,0,0,0,0,1,0
0,7,-0.8339298693882464,0,1.9685099809725544,2015,9,5,1,0,0,0,0,0,0
0,4,-0.35826899172370946,0,3.6333667441836774,2015,9,5,1,0,0,0,0,1,0
0,10,-0.35826899172370946,0,2.8237570088141806,2014,3,6,1,0,0,0,1,1,0
0,1,-0.35826899172370946,0,3.8155121050473024,2014,3,6,1,0,0,0,1,1,0
2,5,2.4956962742635125,1,3.1018924693823817,2017,5,4,0,0,0,0,1,1,0
2,3,2.0200353965989755,3,2.3563154154150134,2017,5,4,0,0,0,0,1,1,0
2,12,-0.35826899172370946,3,4.510760600526913,2017,5,4,0,0,0,0,1,0,0
0,4,0.1173918859408275,0,5.10570302026865,2017,4,6,0,1,0,0,1,1,0
0,4,-0.8339298693882464,1,2.9393735398846066,2014,9,0,0,0,0,0,0,1,0
0,13,0.5930527636053644,2,6.874922121886897,2014,9,0,0,0,0,0,0,0,0
0,4,1.0687136412699014,1,5.2100979874903475,2014,9,0,0,0,0,0,0,1,0
2,10,-1.3095907470527834,1,1.698181122268489,2017,6,1,0,0,0,1,0,1,0
0,14,-1.3095907470527834,2,3.962487956834358,2015,12,5,0,0,1,0,0,0,0
0,1,2.0200353965989755,0,3.9396381724611196,2017,8,1,1,0,0,0,0,1,0
0,4,-0.8339298693882464,1,4.506100949775808,2017,3,5,0,0,0,0,0,1,0
0,7,-1.3095907470527834,0,2.7656899805486246,2017,7,3,0,0,1,0,0,0,0
0,11,2.0200353965989755,0,6.30063899489786,2017,7,3,0,0,1,0,0,0,1
2,5,-0.8339298693882464,0,1.6253112615903906,2016,9,4,1,0,0,0,1,1,0
2,1,-0.35826899172370946,0,2.990719731730447,2016,9,4,1,0,0,0,1,1,0
0,14,2.7335267130957805,0,7.730394454774837,2016,5,0,1,0,0,1,0,0,0
0,9,1.0687136412699014,0,7.591205596563219,2016,5,0,1,0,0,1,0,0,1
0,1,1.0687136412699014,0,4.144720769547168,2016,5,0,1,0,0,1,0,1,0
0,13,-0.8339298693882464,2,3.6453454520902078,2014,11,6,0,0,0,0,0,0,0
2,7,-0.8339298693882464,3,2.2559126847956152,2014,9,6,0,1,0,0,0,0,0
0,7,0.5930527636053644,0,4.24778070111149,2016,2,6,1,0,1,0,0,0,0
0,10,-0.35826899172370946,0,5.694977154694463,2016,2,6,1,0,1,0,0,1,0
0,11,-0.8339298693882464,0,3.7130841428107537,2016,2,6,1,0,1,0,0,0,1
2,13,-0.35826899172370946,2,5.257797409743131,2017,11,6,0,0,0,0,0,0,0
2,2,0.5930527636053644,1,2.641910398597665,2017,11,6,0,0,0,0,0,1,0
2,3,1.0687136412699014,3,7.330528402159178,2017,11,6,0,0,0,0,0,1,0
0,1,0.1173918859408275,1,2.3239551187302383,2016,8,6,0,1,0,1,0,1,0
0,6,-0.8339298693882464,1,3.3689496341120346,2016,8,6,0,1,0,1,0,1,0
0,7,-0.8339298693882464,0,4.189048497691398,2017,4,6,1,0,0,0,1,0,0
0,5,0.1173918859408275,0,3.4518904959776733,2017,4,6,1,0,0,0,1,1,0
0,13,2.4956962742635125,1,5.236739790815217,2016,5,0,0,0,0,1,0,0,0
2,7,-0.8339298693882464,1,2.5500699756944134,2017,10,0,0,1,0,1,0,0,0
2,7,-1.3095907470527834,1,2.366123113798033,2017,10,0,0,1,0,1,0,0,0
2,4,0.1173918859408275,1,3.0789698721240466,2017,10,0,0,1,0,1,0,1,0
2,3,-0.35826899172370946,3,3.344979701663927,2017,10,0,0,1,0,1,0,1,0
2,14,1.5443745189344384,2,7.747215073256331,2017,10,0,0,1,0,1,0,0,0
2,3,0.1173918859408275,3,3.5620682872475493,2017,10,0,0,1,0,1,0,1,0
2,7,-0.8339298693882464,1,3.033028058297688,2017,10,0,0,1,0,1,0,0,0
1,4,-0.8339298693882464,0,2.830857630363757,2017,9,0,0,0,0,0,0,1,0
0,2,0.5930527636053644,0,2.884800712846709,2015,12,4,0,0,0,0,1,1,0
0,7,1.0687136412699014,0,3.261168737058452,2015,12,4,0,0,0,0,1,0,0
0,2,-0.8339298693882464,0,2.038619547159581,2015,1,5,1,0,1,0,0,1,0
1,4,-0.35826899172370946,0,3.017493765335504,2014,1,0,0,0,0,0,1,1,0
0,11,-0.8339298693882464,1,3.494080375808869,2015,3,3,0,0,0,0,0,0,1
1,3,-0.8339298693882464,1,3.542928398629632,2016,12,6,0,0,1,0,0,1,0
0,7,-1.3095907470527834,0,4.1734637666747,2016,9,6,0,0,1,0,0,0,0
0,3,0.5930527636053644,1,4.120661870539474,2016,9,6,0,0,1,0,0,1,0
0,6,0.1173918859408275,0,3.1663185741295248,2016,9,6,0,0,1,0,0,1,0
0,7,0.1173918859408275,0,2.457877977400081,2014,8,1,0,0,1,0,0,0,0
0,4,-0.35826899172370946,0,2.9090844668283187,2014,8,1,0,0,1,0,0,1,0
0,4,-1.3095907470527834,0,1.4770487243883548,2014,8,1,0,0,1,0,0,1,0
0,3,0.1173918859408275,1,3.3313469997610747,2015,5,3,1,0,0,0,1,1,0
0,4,1.5443745189344384,1,5.732616094922996,2017,10,0,1,0,0,0,1,1,0
1,10,0.5930527636053644,0,5.503500592485254,2015,11,0,0,0,1,0,0,1,0
1,5,1.0687136412699014,0,2.5832425505088623,2015,11,0,0,0,1,0,0,1,0
1,9,-0.8339298693882464,0,2.7067159780890733,2015,11,0,0,0,1,0,0,0,1
1,9,0.5930527636053644,0,6.803449762172823,2015,11,0,0,0,1,0,0,0,1
0,5,-1.3095907470527834,1,0.9677440134630707,2014,11,4,1,0,0,0,0,1,0
0,11,0.5930527636053644,1,5.594562669660306,2014,11,4,1,0,0,0,0,0,1
1,9,-1.3095907470527834,0,3.4949912609485163,2015,10,6,0,0,1,0,0,0,1
1,10,0.1173918859408275,0,6.588706370780856,2017,3,1,0,0,0,0,1,1,0
1,3,-0.35826899172370946,1,2.476202209157854,2017,3,1,0,0,0,0,1,1,0
1,3,-0.8339298693882464,1,2.2559126847956152,2017,3,1,0,0,0,0,1,1,0
0,3,-0.35826899172370946,0,3.506757877322648,2015,1,6,1,0,0,0,0,1,0
0,4,0.5930527636053644,0,3.711130063048756,2015,1,6,1,0,0,0,0,1,0
0,4,2.4956962742635125,1,4.975740145518341,2017,12,5,0,0,0,0,0,1,0
0,4,0.1173918859408275,1,3.759337917762498,2016,9,1,1,0,0,0,0,1,0
0,11,-0.8339298693882464,1,5.800860787361554,2016,9,1,1,0,0,0,0,0,1
2,3,2.0200353965989755,0,4.480513581388536,2016,9,5,1,0,0,1,0,1,0
0,13,1.0687136412699014,1,5.636416849913406,2014,5,1,1,0,0,0,1,0,0
